Postcode,Latitude,Longitude,LSOA Code,LSOA Name
EH6 7BW,55.975303,-3.164271,S01008780,The Shore and Constitution Street - 03
EH6 7BX,55.977167,-3.166650,S01008779,The Shore and Constitution Street - 02
EH6 7BY,55.976992,-3.167078,S01008779,The Shore and Constitution Street - 02
EH6 7BZ,55.978307,-3.168672,S01008779,The Shore and Constitution Street - 02
EH6 7DD,55.972153,-3.155235,S01008768,Western Harbour and Leith Docks - 01
EH6 7DE,55.972231,-3.160365,S01008768,Western Harbour and Leith Docks - 01
EH6 7DG,55.977509,-3.165635,S01008780,The Shore and Constitution Street - 03
EH6 7DJ,55.977969,-3.167315,S01008779,The Shore and Constitution Street - 02
EH6 7DL,55.977635,-3.166600,S01008779,The Shore and Constitution Street - 02
EH6 7DN,55.977115,-3.161665,S01008768,Western Harbour and Leith Docks - 01
EH6 7DP,55.974659,-3.154396,S01008768,Western Harbour and Leith Docks - 01
EH6 7DQ,55.972483,-3.160324,S01008768,Western Harbour and Leith Docks - 01
EH6 7DR,55.984924,-3.173039,S01008768,Western Harbour and Leith Docks - 01
EH6 7DT,55.981011,-3.165932,S01008768,Western Harbour and Leith Docks - 01
EH6 7DW,55.976857,-3.157555,S01008768,Western Harbour and Leith Docks - 01
EH6 7DX,55.979775,-3.169229,S01008768,Western Harbour and Leith Docks - 01
EH6 7DY,55.972966,-3.160499,S01008768,Western Harbour and Leith Docks - 01
EH6 7EB,55.972795,-3.163346,S01008792,South Leith - 01
EH6 7ED,55.972298,-3.168426,S01008782,The Shore and Constitution Street - 05
EH6 7EE,55.970500,-3.170407,S01008792,South Leith - 01
EH6 7EF,55.970424,-3.169924,S01008792,South Leith - 01
EH6 7EG,55.970601,-3.169289,S01008792,South Leith - 01
EH6 7EJ,55.971392,-3.156847,S01008768,Western Harbour and Leith Docks - 01
EH6 7EL,55.972753,-3.166902,S01008782,The Shore and Constitution Street - 05
EH6 7EN,55.971883,-3.167709,S01008782,The Shore and Constitution Street - 05
EH6 7EQ,55.971282,-3.169501,S01008782,The Shore and Constitution Street - 05
EH6 7EU,55.973257,-3.167782,S01008782,The Shore and Constitution Street - 05
EH6 7EX,55.973368,-3.167449,S01008782,The Shore and Constitution Street - 05
EH6 7EY,55.973504,-3.166380,S01008782,The Shore and Constitution Street - 05
EH6 7EZ,55.973169,-3.164655,S01008792,South Leith - 01
EH6 7FA,55.975037,-3.161010,S01008781,The Shore and Constitution Street - 04
EH6 7FB,55.975733,-3.163418,S01008781,The Shore and Constitution Street - 04
EH6 7FD,55.975410,-3.162367,S01008781,The Shore and Constitution Street - 04
EH6 7FE,55.975184,-3.161591,S01008781,The Shore and Constitution Street - 04
EH6 7FF,55.971528,-3.156755,S01008768,Western Harbour and Leith Docks - 01
EH6 7FG,55.972966,-3.160499,S01008768,Western Harbour and Leith Docks - 01
EH6 7FH,55.972966,-3.160499,S01008768,Western Harbour and Leith Docks - 01
EH6 7FJ,55.972597,-3.159639,S01008768,Western Harbour and Leith Docks - 01
EH6 7FL,55.971700,-3.156616,S01008768,Western Harbour and Leith Docks - 01
EH6 7FN,55.971899,-3.156477,S01008768,Western Harbour and Leith Docks - 01
EH6 7FP,55.971850,-3.155963,S01008768,Western Harbour and Leith Docks - 01
EH6 7FQ,55.971632,-3.156133,S01008768,Western Harbour and Leith Docks - 01
EH6 7FR,55.971540,-3.155489,S01008768,Western Harbour and Leith Docks - 01
EH6 7FS,55.971249,-3.154888,S01008768,Western Harbour and Leith Docks - 01
EH6 7FT,55.971439,-3.154765,S01008768,Western Harbour and Leith Docks - 01
EH6 7FU,55.972466,-3.159234,S01008768,Western Harbour and Leith Docks - 01
EH6 7FW,55.971821,-3.157100,S01008768,Western Harbour and Leith Docks - 01
EH6 7FX,55.972016,-3.157394,S01008768,Western Harbour and Leith Docks - 01
EH6 7FY,55.975533,-3.161778,S01008781,The Shore and Constitution Street - 04
EH6 7FZ,55.973975,-3.164984,S01008782,The Shore and Constitution Street - 05
EH6 7GA,55.973423,-3.161570,S01008768,Western Harbour and Leith Docks - 01
EH6 7GB,55.973448,-3.160834,S01008768,Western Harbour and Leith Docks - 01
EH6 7GD,55.972982,-3.159810,S01008768,Western Harbour and Leith Docks - 01
EH6 7GE,55.973094,-3.161192,S01008768,Western Harbour and Leith Docks - 01
EH6 7GF,55.972948,-3.160482,S01008768,Western Harbour and Leith Docks - 01
EH6 7GG,55.973354,-3.160286,S01008768,Western Harbour and Leith Docks - 01
EH6 7HB,55.972229,-3.154837,S01008768,Western Harbour and Leith Docks - 01
EH6 7HD,55.973868,-3.162994,S01008781,The Shore and Constitution Street - 04
EH6 7HF,55.973793,-3.163376,S01008781,The Shore and Constitution Street - 04
EH6 7HG,55.973375,-3.164806,S01008782,The Shore and Constitution Street - 05
EH6 7HH,55.973697,-3.163950,S01008781,The Shore and Constitution Street - 04
EH6 7HJ,55.974093,-3.164827,S01008780,The Shore and Constitution Street - 03
EH6 7HL,55.974404,-3.164244,S01008780,The Shore and Constitution Street - 03
EH6 7HN,55.974174,-3.162025,S01008781,The Shore and Constitution Street - 04
EH6 7HP,55.974859,-3.163664,S01008781,The Shore and Constitution Street - 04
EH6 7HQ,55.973710,-3.162652,S01008781,The Shore and Constitution Street - 04
EH6 7HR,55.975164,-3.163722,S01008781,The Shore and Constitution Street - 04
EH6 7HS,55.973876,-3.162113,S01008781,The Shore and Constitution Street - 04
EH6 7HW,55.974095,-3.163706,S01008781,The Shore and Constitution Street - 04
EH6 7HY,55.974791,-3.163310,S01008781,The Shore and Constitution Street - 04
EH6 7HZ,55.974808,-3.162397,S01008781,The Shore and Constitution Street - 04
EH6 7JB,55.974440,-3.161392,S01008781,The Shore and Constitution Street - 04
EH6 7JE,55.974351,-3.163232,S01008781,The Shore and Constitution Street - 04
EH6 7JG,55.971830,-3.160914,S01008768,Western Harbour and Leith Docks - 01
EH6 7JH,55.972052,-3.162186,S01008792,South Leith - 01
EH6 7JJ,55.972791,-3.161920,S01008768,Western Harbour and Leith Docks - 01
EH6 7JN,55.974769,-3.162780,S01008781,The Shore and Constitution Street - 04
EH6 7JP,55.974586,-3.162102,S01008781,The Shore and Constitution Street - 04
EH6 7JQ,55.971925,-3.161365,S01008768,Western Harbour and Leith Docks - 01
EH6 7JR,55.973675,-3.160600,S01008768,Western Harbour and Leith Docks - 01
EH6 7JS,55.973468,-3.159713,S01008768,Western Harbour and Leith Docks - 01
EH6 7JT,55.974636,-3.160677,S01008768,Western Harbour and Leith Docks - 01
EH6 7JU,55.975580,-3.157677,S01008768,Western Harbour and Leith Docks - 01
EH6 7JW,55.973490,-3.162085,S01008781,The Shore and Constitution Street - 04
EH6 7JY,55.973815,-3.159066,S01008768,Western Harbour and Leith Docks - 01
EH6 7JZ,55.974484,-3.159631,S01008768,Western Harbour and Leith Docks - 01
EH6 7LA,55.972623,-3.155938,S01008768,Western Harbour and Leith Docks - 01
EH6 7LD,55.971139,-3.151295,S01008768,Western Harbour and Leith Docks - 01
EH6 7LE,55.971832,-3.152085,S01008768,Western Harbour and Leith Docks - 01
EH6 7LF,55.969956,-3.147079,S01008768,Western Harbour and Leith Docks - 01
EH6 7LG,55.968027,-3.145836,S01008768,Western Harbour and Leith Docks - 01
EH6 7LH,55.968154,-3.141850,S01008768,Western Harbour and Leith Docks - 01
EH6 7LJ,55.966720,-3.141408,S01008768,Western Harbour and Leith Docks - 01
EH6 7LL,55.973607,-3.159252,S01008768,Western Harbour and Leith Docks - 01
EH6 7LP,55.967011,-3.145902,S01008768,Western Harbour and Leith Docks - 01
EH6 7LQ,55.969226,-3.144365,S01008768,Western Harbour and Leith Docks - 01
EH6 7LS,55.967641,-3.146770,S01008768,Western Harbour and Leith Docks - 01
EH6 7LU,55.969992,-3.144132,S01008768,Western Harbour and Leith Docks - 01
EH6 7LW,55.968280,-3.140813,S01008768,Western Harbour and Leith Docks - 01
EH6 7LX,55.969725,-3.159297,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7LY,55.969758,-3.158673,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7LZ,55.969025,-3.158218,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 7NA,55.968595,-3.158077,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 7NB,55.968916,-3.157366,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 7ND,55.968662,-3.156733,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NE,55.969355,-3.155632,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NF,55.969324,-3.155055,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NG,55.969065,-3.154951,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NH,55.968649,-3.156140,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NJ,55.968402,-3.156645,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NL,55.968216,-3.157249,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NN,55.968124,-3.155644,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NP,55.968450,-3.154340,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NQ,55.968996,-3.155526,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NR,55.968168,-3.152874,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NS,55.968100,-3.154297,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NT,55.967343,-3.155508,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NU,55.967392,-3.154116,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NW,55.968721,-3.154220,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NX,55.967101,-3.156430,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7NY,55.966615,-3.155599,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PA,55.966830,-3.155669,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PD,55.966327,-3.156600,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 7PH,55.969707,-3.157357,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PJ,55.969903,-3.153710,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PL,55.969833,-3.151561,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7PN,55.969525,-3.151904,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PP,55.968390,-3.152207,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PR,55.967832,-3.152239,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7PS,55.967386,-3.151905,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7PT,55.967284,-3.153200,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PU,55.967690,-3.153052,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PW,55.968870,-3.152702,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PX,55.966910,-3.152804,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 7PY,55.967089,-3.150951,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7PZ,55.967444,-3.151426,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QA,55.967680,-3.151177,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QB,55.967614,-3.150614,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QD,55.968354,-3.151181,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QE,55.967890,-3.151792,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QF,55.968665,-3.151559,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QG,55.968372,-3.150188,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QH,55.967761,-3.149273,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QJ,55.967268,-3.150155,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QL,55.968457,-3.149806,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QN,55.970003,-3.151614,S01008768,Western Harbour and Leith Docks - 01
EH6 7QP,55.970849,-3.151479,S01008768,Western Harbour and Leith Docks - 01
EH6 7QQ,55.968289,-3.148519,S01008768,Western Harbour and Leith Docks - 01
EH6 7QR,55.971177,-3.155847,S01008768,Western Harbour and Leith Docks - 01
EH6 7QS,55.968143,-3.149717,S01008767,Leith (Hermitage and Prospect Bank) - 06
EH6 7QW,55.970147,-3.151651,S01008768,Western Harbour and Leith Docks - 01
EH6 7RD,55.967411,-3.138608,S01008749,Craigentinny - 03
EH6 7RE,55.972824,-3.157418,S01008768,Western Harbour and Leith Docks - 01
EH6 7RF,55.970978,-3.144417,S01008768,Western Harbour and Leith Docks - 01
EH6 7WW,55.956731,-3.124489,S01008747,Craigentinny - 01
EH6 8AA,55.969322,-3.162985,S01008792,South Leith - 01
EH6 8AB,55.969449,-3.161852,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AD,55.969557,-3.160910,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AE,55.968955,-3.166579,S01008792,South Leith - 01
EH6 8AF,55.969118,-3.164549,S01008792,South Leith - 01
EH6 8AG,55.968825,-3.163275,S01008792,South Leith - 01
EH6 8AH,55.968855,-3.162891,S01008792,South Leith - 01
EH6 8AJ,55.969559,-3.160653,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AL,55.968874,-3.162828,S01008792,South Leith - 01
EH6 8AN,55.968475,-3.162223,S01008792,South Leith - 01
EH6 8AP,55.969056,-3.161600,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AQ,55.968416,-3.162830,S01008792,South Leith - 01
EH6 8AR,55.968562,-3.161601,S01008792,South Leith - 01
EH6 8AS,55.969056,-3.161600,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AT,55.968980,-3.161117,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AW,55.968941,-3.162381,S01008792,South Leith - 01
EH6 8AX,55.968980,-3.161117,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AY,55.969047,-3.160638,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8AZ,55.969132,-3.160208,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BA,55.969244,-3.159731,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BB,55.969321,-3.159236,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BD,55.968974,-3.158841,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BE,55.968269,-3.158324,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BG,55.967950,-3.157866,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BH,55.967348,-3.157912,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 8BJ,55.967880,-3.158601,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8BL,55.968344,-3.158999,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BN,55.969138,-3.159599,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8BP,55.966839,-3.157512,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 8BQ,55.967436,-3.157097,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 8BR,55.968345,-3.166465,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8BS,55.966654,-3.164828,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8BT,55.965727,-3.163983,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8BU,55.964712,-3.163023,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8BW,55.969166,-3.164247,S01008792,South Leith - 01
EH6 8BX,55.965039,-3.162649,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8BY,55.965902,-3.163508,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8BZ,55.966340,-3.163793,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DA,55.966434,-3.163363,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DB,55.966554,-3.162951,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DD,55.966667,-3.162489,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DE,55.966770,-3.162044,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DF,55.966739,-3.161466,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DG,55.966931,-3.161135,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8DH,55.967945,-3.165123,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8DJ,55.968129,-3.164600,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8DL,55.968229,-3.165452,S01008792,South Leith - 01
EH6 8DN,55.968396,-3.165890,S01008792,South Leith - 01
EH6 8DP,55.967118,-3.164185,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8DQ,55.966884,-3.164178,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8DR,55.966458,-3.157901,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8DS,55.968497,-3.164707,S01008792,South Leith - 01
EH6 8DT,55.968777,-3.166446,S01008792,South Leith - 01
EH6 8DU,55.965329,-3.160511,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8DW,55.966239,-3.172505,S01008796,South Leith - 05
EH6 8DX,55.965110,-3.159863,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8DY,55.965303,-3.162288,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8EA,55.967893,-3.163888,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EB,55.967606,-3.163911,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8ED,55.968403,-3.161308,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8EE,55.968110,-3.160882,S01008765,Leith (Hermitage and Prospect Bank) - 04
EH6 8EF,55.967617,-3.162758,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EG,55.967229,-3.162891,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EH,55.967660,-3.161974,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EJ,55.967935,-3.160445,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EL,55.967713,-3.160134,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EN,55.967431,-3.160478,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8EP,55.967231,-3.158886,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8EQ,55.967456,-3.161664,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8ER,55.967138,-3.159187,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8ES,55.966972,-3.159679,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8ET,55.966256,-3.159385,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8EU,55.966790,-3.159914,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8EW,55.967659,-3.159171,S01008764,Leith (Hermitage and Prospect Bank) - 03
EH6 8EX,55.966686,-3.160439,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8EY,55.966038,-3.160580,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8EZ,55.965661,-3.160457,S01008762,Leith (Hermitage and Prospect Bank) - 01
EH6 8FA,55.966752,-3.168644,S01008794,South Leith - 03
EH6 8FB,55.966646,-3.168448,S01008794,South Leith - 03
EH6 8FE,55.966495,-3.168284,S01008794,South Leith - 03
EH6 8FF,55.966228,-3.168003,S01008794,South Leith - 03
EH6 8FG,55.966086,-3.167823,S01008794,South Leith - 03
EH6 8FH,55.966768,-3.158407,S01008766,Leith (Hermitage and Prospect Bank) - 05
EH6 8FJ,55.967261,-3.169909,S01008796,South Leith - 05
EH6 8FL,55.963467,-3.174952,S01008803,Leith (Albert Street) - 02
EH6 8FN,55.963520,-3.175034,S01008803,Leith (Albert Street) - 02
EH6 8HA,55.966295,-3.160876,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8HB,55.965846,-3.162833,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8HD,55.965512,-3.162983,S01008763,Leith (Hermitage and Prospect Bank) - 02
EH6 8HG,55.970521,-3.171033,S01008793,South Leith - 02
EH6 8HH,55.970093,-3.169770,S01008792,South Leith - 01
EH6 8HL,55.969595,-3.169210,S01008793,South Leith - 02
EH6 8HN,55.969531,-3.168343,S01008792,South Leith - 01
EH6 8HP,55.970134,-3.169242,S01008792,South Leith - 01
EH6 8HQ,55.970270,-3.171009,S01008793,South Leith - 02
EH6 8HR,55.969136,-3.168395,S01008793,South Leith - 02
EH6 8HT,55.968414,-3.167733,S01008793,South Leith - 02
EH6 8HU,55.968781,-3.167936,S01008793,South Leith - 02
EH6 8HW,55.969446,-3.167876,S01008792,South Leith - 01
EH6 8HX,55.969263,-3.169200,S01008793,South Leith - 02
EH6 8JF,55.967635,-3.169359,S01008794,South Leith - 03
EH6 8JG,55.966849,-3.169848,S01008795,South Leith - 04
EH6 8JJ,55.965405,-3.168555,S01008795,South Leith - 04
EH6 8JL,55.967788,-3.167457,S01008794,South Leith - 03
EH6 8JP,55.966601,-3.169408,S01008795,South Leith - 04
EH6 8JQ,55.967292,-3.166722,S01008794,South Leith - 03
